duration_sec,error,from_cache,params,path,status,ts_utc
0.231,,False,"{""season"": 2026}",/teams,200,2026-03-09T22:20:56.219743+00:00
0.295,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Yale""}",/games,200,2026-03-09T22:20:56.669866+00:00
6.443,,False,"{""season"": 2026, ""team"": ""Yale""}",/plays/team,200,2026-03-09T22:21:03.265022+00:00
0.313,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Binghamton""}",/games,200,2026-03-09T22:21:04.717536+00:00
6.595,,False,"{""season"": 2026, ""team"": ""Binghamton""}",/plays/team,200,2026-03-09T22:21:11.464176+00:00
0.29,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Alabama""}",/games,200,2026-03-09T22:21:13.034927+00:00
7.56,,False,"{""season"": 2026, ""team"": ""Alabama""}",/plays/team,200,2026-03-09T22:21:20.747003+00:00
0.325,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""New Orleans""}",/games,200,2026-03-09T22:21:22.597316+00:00
20.584,,False,"{""season"": 2026, ""team"": ""New Orleans""}",/plays/team,200,2026-03-09T22:21:43.333922+00:00
0.344,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Virginia""}",/games,200,2026-03-09T22:21:45.350481+00:00
7.113,,False,"{""season"": 2026, ""team"": ""Virginia""}",/plays/team,200,2026-03-09T22:21:52.616075+00:00
0.284,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Grambling""}",/games,200,2026-03-09T22:21:54.303799+00:00
5.869,,False,"{""season"": 2026, ""team"": ""Grambling""}",/plays/team,200,2026-03-09T22:22:00.324895+00:00
0.293,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Idaho State""}",/games,200,2026-03-09T22:22:01.867289+00:00
7.824,,False,"{""season"": 2026, ""team"": ""Idaho State""}",/plays/team,200,2026-03-09T22:22:09.844217+00:00
0.286,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Illinois State""}",/games,200,2026-03-09T22:22:11.597687+00:00
6.192,,False,"{""season"": 2026, ""team"": ""Illinois State""}",/plays/team,200,2026-03-09T22:22:17.941447+00:00
0.326,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Loyola Chicago""}",/games,200,2026-03-09T22:22:20.010513+00:00
6.499,,False,"{""season"": 2026, ""team"": ""Loyola Chicago""}",/plays/team,200,2026-03-09T22:22:26.662137+00:00
0.278,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Marist""}",/games,200,2026-03-09T22:22:28.344093+00:00
6.864,,False,"{""season"": 2026, ""team"": ""Marist""}",/plays/team,200,2026-03-09T22:22:35.359908+00:00
0.27,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Marshall""}",/games,200,2026-03-09T22:22:36.974387+00:00
6.33,,False,"{""season"": 2026, ""team"": ""Marshall""}",/plays/team,200,2026-03-09T22:22:43.456905+00:00
0.328,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""New Hampshire""}",/games,200,2026-03-09T22:22:45.185187+00:00
6.302,,False,"{""season"": 2026, ""team"": ""New Hampshire""}",/plays/team,200,2026-03-09T22:22:51.639587+00:00
0.284,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""New Mexico State""}",/games,200,2026-03-09T22:22:53.773223+00:00
6.281,,False,"{""season"": 2026, ""team"": ""New Mexico State""}",/plays/team,200,2026-03-09T22:23:00.206846+00:00
0.304,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""North Texas""}",/games,200,2026-03-09T22:23:01.831482+00:00
6.035,,False,"{""season"": 2026, ""team"": ""North Texas""}",/plays/team,200,2026-03-09T22:23:08.018377+00:00
0.275,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northwestern State""}",/games,200,2026-03-09T22:23:09.711893+00:00
6.572,,False,"{""season"": 2026, ""team"": ""Northwestern State""}",/plays/team,200,2026-03-09T22:23:16.435993+00:00
0.288,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Old Dominion""}",/games,200,2026-03-09T22:23:18.105532+00:00
6.506,,False,"{""season"": 2026, ""team"": ""Old Dominion""}",/plays/team,200,2026-03-09T22:23:24.763987+00:00
0.276,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Penn State""}",/games,200,2026-03-09T22:23:26.573470+00:00
6.953,,False,"{""season"": 2026, ""team"": ""Penn State""}",/plays/team,200,2026-03-09T22:23:33.678886+00:00
0.295,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Rider""}",/games,200,2026-03-09T22:23:35.271597+00:00
6.3,,False,"{""season"": 2026, ""team"": ""Rider""}",/plays/team,200,2026-03-09T22:23:41.723713+00:00
0.237,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Jackson State""}",/games,200,2026-03-09T22:23:43.153336+00:00
6.363,,False,"{""season"": 2026, ""team"": ""Jackson State""}",/plays/team,200,2026-03-09T22:23:49.668576+00:00
0.28,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Saint Louis""}",/games,200,2026-03-09T22:23:51.349387+00:00
6.245,,False,"{""season"": 2026, ""team"": ""Saint Louis""}",/plays/team,200,2026-03-09T22:23:57.746097+00:00
