duration_sec,error,from_cache,params,path,status,ts_utc
0.211,,False,"{""season"": 2026}",/teams,200,2026-03-09T23:25:58.267757+00:00
0.316,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""William & Mary""}",/games,200,2026-03-09T23:25:58.738333+00:00
7.045,,False,"{""season"": 2026, ""team"": ""William & Mary""}",/plays/team,200,2026-03-09T23:26:05.934851+00:00
0.323,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""East Carolina""}",/games,200,2026-03-09T23:26:07.847527+00:00
5.739,,False,"{""season"": 2026, ""team"": ""East Carolina""}",/plays/team,200,2026-03-09T23:26:13.737950+00:00
0.338,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Akron""}",/games,200,2026-03-09T23:26:15.558248+00:00
6.818,,False,"{""season"": 2026, ""team"": ""Akron""}",/plays/team,200,2026-03-09T23:26:22.528253+00:00
0.324,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Alabama State""}",/games,200,2026-03-09T23:26:24.236118+00:00
6.62,,False,"{""season"": 2026, ""team"": ""Alabama State""}",/plays/team,200,2026-03-09T23:26:31.007585+00:00
0.315,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Florida A&M""}",/games,200,2026-03-09T23:26:32.746388+00:00
4.843,,False,"{""season"": 2026, ""team"": ""Florida A&M""}",/plays/team,200,2026-03-09T23:26:37.740976+00:00
0.331,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Georgia Tech""}",/games,200,2026-03-09T23:26:39.245589+00:00
6.23,,False,"{""season"": 2026, ""team"": ""Georgia Tech""}",/plays/team,200,2026-03-09T23:26:45.627941+00:00
0.329,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Colorado""}",/games,200,2026-03-09T23:26:47.296785+00:00
5.342,,False,"{""season"": 2026, ""team"": ""Colorado""}",/plays/team,200,2026-03-09T23:26:52.790807+00:00
0.305,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Bucknell""}",/games,200,2026-03-09T23:26:54.459644+00:00
6.233,,False,"{""season"": 2026, ""team"": ""Bucknell""}",/plays/team,200,2026-03-09T23:27:00.844524+00:00
0.338,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Harvard""}",/games,200,2026-03-09T23:27:02.598097+00:00
5.332,,False,"{""season"": 2026, ""team"": ""Harvard""}",/plays/team,200,2026-03-09T23:27:08.081782+00:00
0.294,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Southern""}",/games,200,2026-03-09T23:27:09.881997+00:00
6.087,,False,"{""season"": 2026, ""team"": ""Southern""}",/plays/team,200,2026-03-09T23:27:16.121038+00:00
0.315,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Texas A&M-Corpus Christi""}",/games,200,2026-03-09T23:27:17.845746+00:00
6.861,,False,"{""season"": 2026, ""team"": ""Texas A&M-Corpus Christi""}",/plays/team,200,2026-03-09T23:27:24.859118+00:00
0.316,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UC Davis""}",/games,200,2026-03-09T23:27:27.139549+00:00
6.689,,False,"{""season"": 2026, ""team"": ""UC Davis""}",/plays/team,200,2026-03-09T23:27:33.980104+00:00
0.315,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Florida International""}",/games,200,2026-03-09T23:27:35.723095+00:00
6.648,,False,"{""season"": 2026, ""team"": ""Florida International""}",/plays/team,200,2026-03-09T23:27:42.522692+00:00
0.32,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Bowling Green""}",/games,200,2026-03-09T23:27:44.326008+00:00
6.594,,False,"{""season"": 2026, ""team"": ""Bowling Green""}",/plays/team,200,2026-03-09T23:27:51.072016+00:00
0.338,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Stony Brook""}",/games,200,2026-03-09T23:27:52.768238+00:00
5.52,,False,"{""season"": 2026, ""team"": ""Stony Brook""}",/plays/team,200,2026-03-09T23:27:58.440276+00:00
0.365,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Evansville""}",/games,200,2026-03-09T23:28:00.146614+00:00
6.53,,False,"{""season"": 2026, ""team"": ""Evansville""}",/plays/team,200,2026-03-09T23:28:06.828363+00:00
0.331,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UNC Asheville""}",/games,200,2026-03-09T23:28:08.470780+00:00
7.506,,False,"{""season"": 2026, ""team"": ""UNC Asheville""}",/plays/team,200,2026-03-09T23:28:16.128616+00:00
0.336,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UT Arlington""}",/games,200,2026-03-09T23:28:17.822783+00:00
6.342,,False,"{""season"": 2026, ""team"": ""UT Arlington""}",/plays/team,200,2026-03-09T23:28:24.316654+00:00
0.346,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Boston College""}",/games,200,2026-03-09T23:28:26.018748+00:00
6.046,,False,"{""season"": 2026, ""team"": ""Boston College""}",/plays/team,200,2026-03-09T23:28:32.216708+00:00
0.336,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Providence""}",/games,200,2026-03-09T23:28:33.804631+00:00
8.13,,False,"{""season"": 2026, ""team"": ""Providence""}",/plays/team,200,2026-03-09T23:28:42.086501+00:00
0.33,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Wright State""}",/games,200,2026-03-09T23:28:43.842789+00:00
6.689,,False,"{""season"": 2026, ""team"": ""Wright State""}",/plays/team,200,2026-03-09T23:28:50.683688+00:00
0.339,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Davidson""}",/games,200,2026-03-09T23:28:52.468769+00:00
5.905,,False,"{""season"": 2026, ""team"": ""Davidson""}",/plays/team,200,2026-03-09T23:28:58.525873+00:00
