duration_sec,error,from_cache,params,path,status,ts_utc
0.293,,False,"{""season"": 2026}",/teams,200,2026-03-09T22:12:02.297574+00:00
0.365,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Fresno State""}",/games,200,2026-03-09T22:12:02.817600+00:00
6.759,,False,"{""season"": 2026, ""team"": ""Fresno State""}",/plays/team,200,2026-03-09T22:12:09.728406+00:00
0.372,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""NC State""}",/games,200,2026-03-09T22:12:11.344390+00:00
6.508,,False,"{""season"": 2026, ""team"": ""NC State""}",/plays/team,200,2026-03-09T22:12:18.004091+00:00
0.887,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Pepperdine""}",/games,200,2026-03-09T22:12:20.086380+00:00
6.662,,False,"{""season"": 2026, ""team"": ""Pepperdine""}",/plays/team,200,2026-03-09T22:12:26.900647+00:00
0.358,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Arizona""}",/games,200,2026-03-09T22:12:28.526230+00:00
7.153,,False,"{""season"": 2026, ""team"": ""Arizona""}",/plays/team,200,2026-03-09T22:12:35.830747+00:00
0.345,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Northeastern""}",/games,200,2026-03-09T22:12:37.675286+00:00
6.705,,False,"{""season"": 2026, ""team"": ""Northeastern""}",/plays/team,200,2026-03-09T22:12:44.532246+00:00
0.369,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Memphis""}",/games,200,2026-03-09T22:12:46.136127+00:00
6.837,,False,"{""season"": 2026, ""team"": ""Memphis""}",/plays/team,200,2026-03-09T22:12:53.125817+00:00
0.477,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Georgetown""}",/games,200,2026-03-09T22:12:54.943000+00:00
7.6,,False,"{""season"": 2026, ""team"": ""Georgetown""}",/plays/team,200,2026-03-09T22:13:02.694846+00:00
0.356,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Seton Hall""}",/games,200,2026-03-09T22:13:04.328494+00:00
7.302,,False,"{""season"": 2026, ""team"": ""Seton Hall""}",/plays/team,200,2026-03-09T22:13:11.782227+00:00
0.339,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""UIC""}",/games,200,2026-03-09T22:13:13.329823+00:00
7.14,,False,"{""season"": 2026, ""team"": ""UIC""}",/plays/team,200,2026-03-09T22:13:20.621925+00:00
0.507,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Lamar""}",/games,200,2026-03-09T22:13:22.531429+00:00
6.989,,False,"{""season"": 2026, ""team"": ""Lamar""}",/plays/team,200,2026-03-09T22:13:29.679035+00:00
0.382,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Middle Tennessee""}",/games,200,2026-03-09T22:13:31.379359+00:00
7.051,,False,"{""season"": 2026, ""team"": ""Middle Tennessee""}",/plays/team,200,2026-03-09T22:13:38.582385+00:00
0.355,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Pennsylvania""}",/games,200,2026-03-09T22:13:40.234221+00:00
6.663,,False,"{""season"": 2026, ""team"": ""Pennsylvania""}",/plays/team,200,2026-03-09T22:13:47.049566+00:00
0.404,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Princeton""}",/games,200,2026-03-09T22:13:48.587816+00:00
6.446,,False,"{""season"": 2026, ""team"": ""Princeton""}",/plays/team,200,2026-03-09T22:13:55.185806+00:00
0.444,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Radford""}",/games,200,2026-03-09T22:13:56.804203+00:00
8.293,,False,"{""season"": 2026, ""team"": ""Radford""}",/plays/team,200,2026-03-09T22:14:05.249468+00:00
0.596,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Rice""}",/games,200,2026-03-09T22:14:07.248030+00:00
9.92,,False,"{""season"": 2026, ""team"": ""Rice""}",/plays/team,200,2026-03-09T22:14:17.319997+00:00
0.543,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Drexel""}",/games,200,2026-03-09T22:14:19.162084+00:00
8.499,,False,"{""season"": 2026, ""team"": ""Drexel""}",/plays/team,200,2026-03-09T22:14:27.813741+00:00
0.402,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Campbell""}",/games,200,2026-03-09T22:14:29.513564+00:00
9.751,,False,"{""season"": 2026, ""team"": ""Campbell""}",/plays/team,200,2026-03-09T22:14:39.416540+00:00
0.357,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Quinnipiac""}",/games,200,2026-03-09T22:14:41.135824+00:00
7.78,,False,"{""season"": 2026, ""team"": ""Quinnipiac""}",/plays/team,200,2026-03-09T22:14:49.068308+00:00
0.371,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Central Arkansas""}",/games,200,2026-03-09T22:14:50.702883+00:00
7.813,,False,"{""season"": 2026, ""team"": ""Central Arkansas""}",/plays/team,200,2026-03-09T22:14:58.668715+00:00
0.457,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""American University""}",/games,200,2026-03-09T22:15:00.532875+00:00
7.631,,False,"{""season"": 2026, ""team"": ""American University""}",/plays/team,200,2026-03-09T22:15:08.316592+00:00
0.364,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Clemson""}",/games,200,2026-03-09T22:15:10.006006+00:00
7.963,,False,"{""season"": 2026, ""team"": ""Clemson""}",/plays/team,200,2026-03-09T22:15:18.121275+00:00
0.351,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Cornell""}",/games,200,2026-03-09T22:15:19.733092+00:00
6.529,,False,"{""season"": 2026, ""team"": ""Cornell""}",/plays/team,200,2026-03-09T22:15:26.414584+00:00
0.384,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Duke""}",/games,200,2026-03-09T22:15:28.036015+00:00
7.013,,False,"{""season"": 2026, ""team"": ""Duke""}",/plays/team,200,2026-03-09T22:15:35.200769+00:00
0.358,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Eastern Kentucky""}",/games,200,2026-03-09T22:15:36.788846+00:00
7.005,,False,"{""season"": 2026, ""team"": ""Eastern Kentucky""}",/plays/team,200,2026-03-09T22:15:43.946062+00:00
0.35,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Sacred Heart""}",/games,200,2026-03-09T22:15:45.621009+00:00
7.215,,False,"{""season"": 2026, ""team"": ""Sacred Heart""}",/plays/team,200,2026-03-09T22:15:52.988476+00:00
0.529,,False,"{""season"": 2026, ""seasonType"": ""regular"", ""team"": ""Southeast Missouri State""}",/games,200,2026-03-09T22:15:55.786369+00:00
7.808,,False,"{""season"": 2026, ""team"": ""Southeast Missouri State""}",/plays/team,200,2026-03-09T22:16:03.747012+00:00
