season,team,player,off_possessions,def_possessions,unassisted_rim_makes,unassisted_mid_makes,unassisted_3pm,rim_assists,off_fouls_drawn,fta,rim_att,dunks_made,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,rim_assists_100,off_fouls_drawn_100,fta_100,rim_att_100,dunks_100
2016,Abilene Christian,Austin Cooke,0.0,0.0,11.0,7.0,32.0,0.0,0.0,59.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Drake Green,0.0,0.0,3.0,9.0,3.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Duran Porter,0.0,0.0,59.0,38.0,0.0,0.0,0.0,66.0,77.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Hayden Farquhar,0.0,0.0,14.0,6.0,6.0,0.0,0.0,13.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Hayden Howell,0.0,0.0,21.0,20.0,0.0,0.0,0.0,46.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Isaiah Tripp,0.0,0.0,10.0,4.0,9.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Jalen Little,0.0,0.0,9.0,12.0,22.0,0.0,0.0,47.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Jaren Lewis,0.0,0.0,52.0,29.0,18.0,0.0,0.0,59.0,72.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Jaylen Franklin,0.0,0.0,112.0,44.0,8.0,0.0,0.0,178.0,167.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Jovan Crnic,0.0,0.0,19.0,16.0,32.0,0.0,0.0,55.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Abilene Christian,Parker Wentz,0.0,0.0,9.0,5.0,63.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Brendan Leonard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,CJ Siples,0.0,0.0,37.0,14.0,20.0,0.0,0.0,69.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Dane Norman,0.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Dezmond James,0.0,0.0,13.0,11.0,6.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Frank Toohey,0.0,0.0,23.0,12.0,7.0,0.0,0.0,73.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Hayden Graham,0.0,0.0,67.0,66.0,35.0,0.0,0.0,87.0,115.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Jace Chacon,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Jacob Van,0.0,0.0,25.0,15.0,18.0,0.0,0.0,43.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Joe Tuss,0.0,0.0,15.0,5.0,9.0,0.0,0.0,27.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Kyle Broekhuis,0.0,0.0,18.0,5.0,10.0,0.0,0.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Pervis Louder,0.0,0.0,15.0,3.0,5.0,0.0,0.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Ryan Manning,0.0,0.0,5.0,3.0,2.0,0.0,0.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Trevor Lyons,0.0,0.0,41.0,22.0,20.0,0.0,0.0,144.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Zach Kocur,0.0,0.0,33.0,13.0,57.0,0.0,0.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Air Force,Zach Moer,0.0,0.0,61.0,20.0,10.0,0.0,0.0,77.0,99.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Akron,Aaron Jackson,0.0,0.0,13.0,0.0,9.0,0.0,0.0,29.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Akron,Antino Jackson,0.0,0.0,44.0,21.0,65.0,0.0,0.0,75.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Akron,Carlitos Anderson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Akron,Daniel Utomi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Akron,Isaiah Johnson,0.0,0.0,144.0,20.0,1.0,0.0,0.0,201.0,227.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Akron,Jake Kretzer,0.0,0.0,14.0,1.0,72.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Akron,Jimond Ivey,0.0,0.0,22.0,1.0,4.0,0.0,0.0,30.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Akron,Kwan Cheatham Jr.,0.0,0.0,33.0,13.0,38.0,0.0,0.0,60.0,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Akron,Mark Noble,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
