season,team,player,off_possessions,def_possessions,unassisted_rim_makes,unassisted_mid_makes,unassisted_3pm,rim_assists,off_fouls_drawn,fta,rim_att,dunks_made,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,rim_assists_100,off_fouls_drawn_100,fta_100,rim_att_100,dunks_100
2010,Air Force,Avery Merriex,0.0,0.0,9.0,7.0,3.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Derek Brooks,0.0,0.0,13.0,8.0,9.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Evan Washington,0.0,0.0,50.0,22.0,12.0,0.0,0.0,112.0,76.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Grant Parker,0.0,0.0,42.0,17.0,23.0,0.0,0.0,56.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Michael Lyons,0.0,0.0,17.0,19.0,9.0,0.0,0.0,17.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Mike Fitzgerald,0.0,0.0,0.0,3.0,21.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Mike McLain,0.0,0.0,34.0,3.0,8.0,0.0,0.0,45.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Saj El-Amin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Sammy Schafer,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Shawn Hempsey,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Taylor Broekhuis,0.0,0.0,10.0,3.0,1.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Taylor Stewart,0.0,0.0,9.0,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Todd Fletcher,0.0,0.0,17.0,10.0,12.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Tom Fow,0.0,0.0,18.0,16.0,39.0,0.0,0.0,33.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Air Force,Zach Bohannon,0.0,0.0,11.0,1.0,2.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Alex Sullivan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Brett McClanahan,0.0,0.0,4.0,7.0,15.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Brett McKnight,0.0,0.0,65.0,20.0,21.0,0.0,0.0,71.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Chris McKnight,0.0,0.0,67.0,21.0,14.0,0.0,0.0,108.0,104.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Darryl Roberts,0.0,0.0,11.0,25.0,32.0,0.0,0.0,61.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Jimmy Conyers,0.0,0.0,80.0,12.0,17.0,0.0,0.0,129.0,123.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Mike Bardo,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Nikola Cvetinovic,0.0,0.0,69.0,10.0,1.0,0.0,0.0,59.0,122.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Ronnie Steward,0.0,0.0,10.0,1.0,4.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Steve McNees,0.0,0.0,12.0,5.0,60.0,0.0,0.0,51.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Steve Swiech,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,Akron,Tim Carroll,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
