season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2024,Seth Towns,Howard,47197,6-9,"6'9""",81.0,77.44,"6'5""",-3.56,plays_shorter,77.44,"6'5""",-3.56,plays_shorter
2024,Terrence Lewis,Grambling St.,50284,6-6,"6'6""",78.0,76.33,"6'4""",-1.67,plays_shorter,76.33,"6'4""",-1.67,plays_shorter
2024,Austin Williams,Rutgers,50387,6-4,"6'4""",76.0,76.89,"6'5""",0.89,plays_taller,76.89,"6'5""",0.89,plays_taller
2024,Avery Wilson,Southeastern Louisiana,50574,6-4,"6'4""",76.0,75.7,"6'4""",-0.3,plays_at_height,75.7,"6'4""",-0.3,plays_at_height
2024,Jalen Jordan,Middle Tennessee,50785,6-2,"6'2""",74.0,74.36,"6'2""",0.36,plays_at_height,74.36,"6'2""",0.36,plays_at_height
2024,Cam Martin,Boise St.,50881,6-9,"6'9""",81.0,79.48,"6'7""",-1.52,plays_shorter,79.48,"6'7""",-1.52,plays_shorter
2024,Chuck O'Bannon Jr.,TCU,51497,6-7,"6'7""",79.0,78.58,"6'7""",-0.42,plays_at_height,78.58,"6'7""",-0.42,plays_at_height
2024,Robby Carmody,Mercer,65443,6-4,"6'4""",76.0,75.65,"6'4""",-0.35,plays_at_height,75.65,"6'4""",-0.35,plays_at_height
2024,Will McNair Jr.,Kansas St.,65448,6-11,"6'11""",83.0,81.17,"6'9""",-1.83,plays_shorter,81.17,"6'9""",-1.83,plays_shorter
2024,Robert Allen,North Texas,65469,6-8,"6'8""",80.0,81.77,"6'10""",1.77,plays_taller,81.77,"6'10""",1.77,plays_taller
2024,Jermaine Couisnard,Oregon,65489,6-4,"6'4""",76.0,77.06,"6'5""",1.06,plays_taller,77.06,"6'5""",1.06,plays_taller
2024,Markeese Hastings,Robert Morris,65503,6-7,"6'7""",79.0,79.99,"6'8""",0.99,plays_taller,79.99,"6'8""",0.99,plays_taller
2024,Josiah Strong,Colorado St.,65550,6-4,"6'4""",76.0,76.63,"6'5""",0.63,plays_at_height,76.63,"6'5""",0.63,plays_at_height
2024,Donovann Toatley,Detroit Mercy,65554,5-10,"5'10""",70.0,73.55,"6'2""",3.55,plays_taller,73.55,"6'2""",3.55,plays_taller
2024,Jose Perez,Arizona St.,65566,6-5,"6'5""",77.0,76.23,"6'4""",-0.77,plays_shorter,76.23,"6'4""",-0.77,plays_shorter
2024,Vincent Lee,Cal St. Fullerton,65574,6-9,"6'9""",81.0,78.22,"6'6""",-2.78,plays_shorter,78.22,"6'6""",-2.78,plays_shorter
2024,K.J. Hymes,Nevada,65575,6-10,"6'10""",82.0,81.41,"6'9""",-0.59,plays_at_height,81.41,"6'9""",-0.59,plays_at_height
2024,Kaosi Ezeagu,New Mexico St.,65619,6-10,"6'10""",82.0,80.38,"6'8""",-1.62,plays_shorter,80.38,"6'8""",-1.62,plays_shorter
2024,Jack Clark,Clemson,65627,6-10,"6'10""",82.0,78.56,"6'7""",-3.44,plays_shorter,78.56,"6'7""",-3.44,plays_shorter
2024,Jahvon Quinerly,Memphis,65630,6-1,"6'1""",73.0,74.89,"6'3""",1.89,plays_taller,74.89,"6'3""",1.89,plays_taller
2024,Dre Fuller Jr.,UTSA,65639,6-6,"6'6""",78.0,77.25,"6'5""",-0.75,plays_at_height,77.25,"6'5""",-0.75,plays_at_height
2024,Bryce Workman,Jacksonville,65644,6-7,"6'7""",79.0,79.74,"6'8""",0.74,plays_at_height,79.74,"6'8""",0.74,plays_at_height
2024,Jahmar Young Jr.,Texas Southern,65660,6-11,"6'11""",83.0,79.88,"6'8""",-3.12,plays_shorter,79.88,"6'8""",-3.12,plays_shorter
2024,Moses Wood,Washington,65666,6-8,"6'8""",80.0,76.56,"6'5""",-3.44,plays_shorter,76.56,"6'5""",-3.44,plays_shorter
2024,Quentin Millora-Brown,The Citadel,65676,6-10,"6'10""",82.0,81.55,"6'10""",-0.45,plays_at_height,81.55,"6'10""",-0.45,plays_at_height
2024,Mason Forbes,Saint Mary's,65686,6-9,"6'9""",81.0,80.53,"6'9""",-0.47,plays_at_height,80.53,"6'9""",-0.47,plays_at_height
2024,Xavier Johnson,Indiana,65690,6-3,"6'3""",75.0,76.6,"6'5""",1.6,plays_taller,76.6,"6'5""",1.6,plays_taller
2024,Allen Betrand,Norfolk St.,65709,6-5,"6'5""",77.0,76.44,"6'4""",-0.56,plays_at_height,76.44,"6'4""",-0.56,plays_at_height
2024,Robert Braswell IV,Charlotte,65717,6-7,"6'7""",79.0,76.6,"6'5""",-2.4,plays_shorter,76.6,"6'5""",-2.4,plays_shorter
2024,Jordan Lathon,Morehead St.,65766,6-5,"6'5""",77.0,77.09,"6'5""",0.09,plays_at_height,77.09,"6'5""",0.09,plays_at_height
2024,Ithiel Horton,Texas,65770,6-5,"6'5""",77.0,76.31,"6'4""",-0.69,plays_at_height,76.31,"6'4""",-0.69,plays_at_height
2024,Kjell de Graaf,NJIT,65781,6-10,"6'10""",82.0,79.74,"6'8""",-2.26,plays_shorter,79.74,"6'8""",-2.26,plays_shorter
2024,Aaron Clarke,Stony Brook,65789,6-1,"6'1""",73.0,74.46,"6'2""",1.46,plays_taller,74.46,"6'2""",1.46,plays_taller
2024,Cameron Wilbon,Cal St. Bakersfield,65790,6-5,"6'5""",77.0,75.62,"6'4""",-1.38,plays_shorter,75.62,"6'4""",-1.38,plays_shorter
2024,Jeremiah Gambrell,Alcorn St.,65801,6-3,"6'3""",75.0,74.79,"6'3""",-0.21,plays_at_height,74.79,"6'3""",-0.21,plays_at_height
2024,Jaelin Llewellyn,Michigan,65824,6-2,"6'2""",74.0,74.11,"6'2""",0.11,plays_at_height,74.11,"6'2""",0.11,plays_at_height
2024,Spencer Johnson,BYU,65835,6-5,"6'5""",77.0,77.52,"6'6""",0.52,plays_at_height,77.52,"6'6""",0.52,plays_at_height
2024,Chris Doherty,Northeastern,65839,6-7,"6'7""",79.0,79.95,"6'8""",0.95,plays_taller,79.95,"6'8""",0.95,plays_taller
2024,John Newman III,Cincinnati,65849,6-5,"6'5""",77.0,78.83,"6'7""",1.83,plays_taller,78.83,"6'7""",1.83,plays_taller
2024,Wynston Tabbs,Morgan St.,65852,6-3,"6'3""",75.0,74.55,"6'3""",-0.45,plays_at_height,74.55,"6'3""",-0.45,plays_at_height
2024,Raheem Solomon,Sacred Heart,65873,6-3,"6'3""",75.0,75.86,"6'4""",0.86,plays_taller,75.86,"6'4""",0.86,plays_taller
2024,Tyrel Bladen,Norfolk St.,65878,6-10,"6'10""",82.0,79.01,"6'7""",-2.99,plays_shorter,79.01,"6'7""",-2.99,plays_shorter
2024,Tuukka Jaakkola,Cal Poly,65896,6-10,"6'10""",82.0,79.26,"6'7""",-2.74,plays_shorter,79.26,"6'7""",-2.74,plays_shorter
2024,Luis Rodriguez,UNLV,65914,6-6,"6'6""",78.0,78.35,"6'6""",0.35,plays_at_height,78.35,"6'6""",0.35,plays_at_height
2024,Amari Kelly,George Mason,65918,6-9,"6'9""",81.0,80.74,"6'9""",-0.26,plays_at_height,80.74,"6'9""",-0.26,plays_at_height
2024,Carlos Curry,Georgia Southern,65921,6-11,"6'11""",83.0,79.5,"6'7""",-3.5,plays_shorter,79.5,"6'7""",-3.5,plays_shorter
2024,Antwann Jones,UCF,65925,6-6,"6'6""",78.0,76.72,"6'5""",-1.28,plays_shorter,76.72,"6'5""",-1.28,plays_shorter
2024,Jayden Hardaway,Memphis,65926,6-5,"6'5""",77.0,74.37,"6'2""",-2.63,plays_shorter,74.37,"6'2""",-2.63,plays_shorter
2024,Warren Washington,Texas Tech,65936,7-0,"7'0""",84.0,83.92,"7'0""",-0.08,plays_at_height,83.92,"7'0""",-0.08,plays_at_height
2024,Keenan Fitzmorris,Stony Brook,65938,7-0,"7'0""",84.0,79.85,"6'8""",-4.15,plays_shorter,79.85,"6'8""",-4.15,plays_shorter
2024,Cormac Ryan,North Carolina,65941,6-5,"6'5""",77.0,76.32,"6'4""",-0.68,plays_at_height,76.32,"6'4""",-0.68,plays_at_height
2024,DaQuan Smith,Radford,65943,6-1,"6'1""",73.0,74.42,"6'2""",1.42,plays_taller,74.42,"6'2""",1.42,plays_taller
2024,Jarron Coleman,Nebraska,65944,6-5,"6'5""",77.0,75.06,"6'3""",-1.94,plays_shorter,75.06,"6'3""",-1.94,plays_shorter
2024,Caleb Fields,Fairfield,65947,6-2,"6'2""",74.0,75.01,"6'3""",1.01,plays_taller,75.01,"6'3""",1.01,plays_taller
2024,Daniel Schreier,NJIT,65960,6-9,"6'9""",81.0,75.8,"6'4""",-5.2,plays_shorter,75.8,"6'4""",-5.2,plays_shorter
2024,Elijah Buchanan,NJIT,65962,6-5,"6'5""",77.0,76.25,"6'4""",-0.75,plays_at_height,76.25,"6'4""",-0.75,plays_at_height
2024,Juan Munoz,Hawaii,65970,6-0,"6'0""",72.0,74.45,"6'2""",2.45,plays_taller,74.45,"6'2""",2.45,plays_taller
2024,DJ Burns Jr.,N.C. State,65981,6-9,"6'9""",81.0,78.25,"6'6""",-2.75,plays_shorter,78.25,"6'6""",-2.75,plays_shorter
2024,Deon Stroud,Texas Southern,65995,6-5,"6'5""",77.0,76.96,"6'5""",-0.04,plays_at_height,76.96,"6'5""",-0.04,plays_at_height
2024,Aanen Moody,Montana,66001,6-3,"6'3""",75.0,75.13,"6'3""",0.13,plays_at_height,75.13,"6'3""",0.13,plays_at_height
2024,Blake Hinson,Pittsburgh,66010,6-8,"6'8""",80.0,76.75,"6'5""",-3.25,plays_shorter,76.75,"6'5""",-3.25,plays_shorter
2024,Franco Miller Jr.,Florida Gulf Coast,66012,6-3,"6'3""",75.0,76.46,"6'4""",1.46,plays_taller,76.46,"6'4""",1.46,plays_taller
2024,Jimmy Nichols,Coastal Carolina,66038,6-8,"6'8""",80.0,79.98,"6'8""",-0.02,plays_at_height,79.98,"6'8""",-0.02,plays_at_height
2024,Tolu Smith,Mississippi St.,66056,6-11,"6'11""",83.0,81.16,"6'9""",-1.84,plays_shorter,81.16,"6'9""",-1.84,plays_shorter
2024,Diante Wood,Tennessee Tech,66073,6-4,"6'4""",76.0,76.63,"6'5""",0.63,plays_at_height,76.63,"6'5""",0.63,plays_at_height
2024,Kobe Julien,Louisiana,66085,6-6,"6'6""",78.0,77.72,"6'6""",-0.28,plays_at_height,77.72,"6'6""",-0.28,plays_at_height
2024,Amanze Ngumezi,Mercer,66093,6-9,"6'9""",81.0,78.82,"6'7""",-2.18,plays_shorter,78.82,"6'7""",-2.18,plays_shorter
2024,Darius Beane,Lindenwood,66117,6-3,"6'3""",75.0,74.93,"6'3""",-0.07,plays_at_height,74.93,"6'3""",-0.07,plays_at_height
2024,Cameron Jones,McNeese St.,66119,6-6,"6'6""",78.0,76.67,"6'5""",-1.33,plays_shorter,76.67,"6'5""",-1.33,plays_shorter
2024,Tre King,Iowa St.,66121,6-7,"6'7""",79.0,80.21,"6'8""",1.21,plays_taller,80.21,"6'8""",1.21,plays_taller
2024,Cameron Tyson,Seattle,66125,6-3,"6'3""",75.0,75.31,"6'3""",0.31,plays_at_height,75.31,"6'3""",0.31,plays_at_height
2024,RayQuawndis Mitchell,Penn St.,66128,6-5,"6'5""",77.0,77.61,"6'6""",0.61,plays_at_height,77.61,"6'6""",0.61,plays_at_height
2024,Braden Norris,Loyola Chicago,66146,6-0,"6'0""",72.0,75.0,"6'3""",3.0,plays_taller,75.0,"6'3""",3.0,plays_taller
2024,Nick Honor,Missouri,66148,5-10,"5'10""",70.0,73.38,"6'1""",3.38,plays_taller,73.38,"6'1""",3.38,plays_taller
2024,Dravon Mangum,Louisiana Tech,66175,6-8,"6'8""",80.0,77.34,"6'5""",-2.66,plays_shorter,77.34,"6'5""",-2.66,plays_shorter
2024,Jared Bynum,Stanford,66190,5-10,"5'10""",70.0,74.22,"6'2""",4.22,plays_taller,74.22,"6'2""",4.22,plays_taller
2024,Sy Chatman,Buffalo,66195,6-8,"6'8""",80.0,80.46,"6'8""",0.46,plays_at_height,80.46,"6'8""",0.46,plays_at_height
2024,Samba Diallo,Merrimack,66198,6-7,"6'7""",79.0,77.46,"6'5""",-1.54,plays_shorter,77.46,"6'5""",-1.54,plays_shorter
2024,Blake Preston,Northwestern,66205,6-9,"6'9""",81.0,79.63,"6'8""",-1.37,plays_shorter,79.63,"6'8""",-1.37,plays_shorter
2024,Ryan Young,Duke,66209,6-10,"6'10""",82.0,81.34,"6'9""",-0.66,plays_at_height,81.34,"6'9""",-0.66,plays_at_height
2024,Jaedon LeDee,San Diego St.,66216,6-9,"6'9""",81.0,81.2,"6'9""",0.2,plays_at_height,81.2,"6'9""",0.2,plays_at_height
2024,Francisco Caffaro,Santa Clara,66230,7-1,"7'1""",85.0,80.34,"6'8""",-4.66,plays_shorter,80.34,"6'8""",-4.66,plays_shorter
2024,Dorian James,North Florida,66235,6-7,"6'7""",79.0,79.38,"6'7""",0.38,plays_at_height,79.38,"6'7""",0.38,plays_at_height
2024,Bryce Washington,Hofstra,66251,6-4,"6'4""",76.0,76.87,"6'5""",0.87,plays_taller,76.87,"6'5""",0.87,plays_taller
2024,Anthony Crump,Western Michigan,66252,6-8,"6'8""",80.0,80.38,"6'8""",0.38,plays_at_height,80.38,"6'8""",0.38,plays_at_height
2024,Darius Brown II,Utah St.,66256,6-2,"6'2""",74.0,75.43,"6'3""",1.43,plays_taller,75.43,"6'3""",1.43,plays_taller
2024,Isaiah Bigelow,Richmond,66285,6-7,"6'7""",79.0,78.56,"6'7""",-0.44,plays_at_height,78.56,"6'7""",-0.44,plays_at_height
2024,Messiah Jones,Towson,66286,6-6,"6'6""",78.0,78.37,"6'6""",0.37,plays_at_height,78.37,"6'6""",0.37,plays_at_height
2024,Anthony Roberts,Purdue Fort Wayne,66302,6-4,"6'4""",76.0,79.43,"6'7""",3.43,plays_taller,79.43,"6'7""",3.43,plays_taller
2024,Matt Veretto,Vermont,66307,6-8,"6'8""",80.0,77.6,"6'6""",-2.4,plays_shorter,77.6,"6'6""",-2.4,plays_shorter
2024,Brock Cunningham,Texas,66308,6-6,"6'6""",78.0,76.93,"6'5""",-1.07,plays_shorter,76.93,"6'5""",-1.07,plays_shorter
2024,Jake Wolfe,Indiana St.,66327,6-5,"6'5""",77.0,76.73,"6'5""",-0.27,plays_at_height,76.73,"6'5""",-0.27,plays_at_height
2024,Micheal Anumba,Winthrop,66337,6-4,"6'4""",76.0,76.09,"6'4""",0.09,plays_at_height,76.09,"6'4""",0.09,plays_at_height
2024,Rashad Williams,Arkansas Pine Bluff,66339,6-2,"6'2""",74.0,73.06,"6'1""",-0.94,plays_shorter,73.06,"6'1""",-0.94,plays_shorter
2024,LaQuill Hardnett,Arkansas St.,66357,6-8,"6'8""",80.0,78.24,"6'6""",-1.76,plays_shorter,78.24,"6'6""",-1.76,plays_shorter
2024,Jason Wade,Old Dominion,66365,6-4,"6'4""",76.0,77.26,"6'5""",1.26,plays_taller,77.26,"6'5""",1.26,plays_taller
2024,Nicolas Timberlake,Kansas,66368,6-4,"6'4""",76.0,76.67,"6'5""",0.67,plays_at_height,76.67,"6'5""",0.67,plays_at_height
2024,Chris Austin,Portland,66400,6-4,"6'4""",76.0,75.48,"6'3""",-0.52,plays_at_height,75.48,"6'3""",-0.52,plays_at_height
2024,Jalen Cobb,Mercer,66401,6-1,"6'1""",73.0,75.94,"6'4""",2.94,plays_taller,75.94,"6'4""",2.94,plays_taller
2024,Zion Young,Southern Utah,66422,6-4,"6'4""",76.0,76.28,"6'4""",0.28,plays_at_height,76.28,"6'4""",0.28,plays_at_height
2024,Jordan Brown,Memphis,66423,6-11,"6'11""",83.0,78.11,"6'6""",-4.89,plays_shorter,78.11,"6'6""",-4.89,plays_shorter
2024,Jaylan Gainey,Florida St.,66428,6-10,"6'10""",82.0,80.68,"6'9""",-1.32,plays_shorter,80.68,"6'9""",-1.32,plays_shorter
2024,Matt Mims,South Dakota St.,66439,6-0,"6'0""",72.0,74.49,"6'2""",2.49,plays_taller,74.49,"6'2""",2.49,plays_taller
2024,Jaxson Baker,New Hampshire,66463,6-8,"6'8""",80.0,77.3,"6'5""",-2.7,plays_shorter,77.3,"6'5""",-2.7,plays_shorter
2024,Lahat Thioune,South Dakota,66484,6-10,"6'10""",82.0,79.71,"6'8""",-2.29,plays_shorter,79.71,"6'8""",-2.29,plays_shorter
2024,Gabe McGlothan,Grand Canyon,66489,6-7,"6'7""",79.0,79.41,"6'7""",0.41,plays_at_height,79.41,"6'7""",0.41,plays_at_height
2024,Savion Lewis,Quinnipiac,66493,6-1,"6'1""",73.0,75.77,"6'4""",2.77,plays_taller,75.77,"6'4""",2.77,plays_taller
2024,Matt Balanc,Quinnipiac,66494,6-4,"6'4""",76.0,76.59,"6'5""",0.59,plays_at_height,76.59,"6'5""",0.59,plays_at_height
2024,CJ Fredrick,Cincinnati,66496,6-3,"6'3""",75.0,73.94,"6'2""",-1.06,plays_shorter,73.94,"6'2""",-1.06,plays_shorter
2024,Miles Latimer,Bryant,66503,6-6,"6'6""",78.0,77.28,"6'5""",-0.72,plays_at_height,77.28,"6'5""",-0.72,plays_at_height
2024,Jose Placer,South Florida,66505,6-1,"6'1""",73.0,73.72,"6'2""",0.72,plays_at_height,73.72,"6'2""",0.72,plays_at_height
2024,Frankie Policelli,Charleston,66510,6-9,"6'9""",81.0,77.04,"6'5""",-3.96,plays_shorter,77.04,"6'5""",-3.96,plays_shorter
2024,Keonte Kennedy,California,66522,6-5,"6'5""",77.0,77.57,"6'6""",0.57,plays_at_height,77.57,"6'6""",0.57,plays_at_height
2024,Grayson Carter,Texas Southern,66526,6-10,"6'10""",82.0,77.53,"6'6""",-4.47,plays_shorter,77.53,"6'6""",-4.47,plays_shorter
2024,Dean Noll,Stony Brook,66543,6-2,"6'2""",74.0,74.78,"6'3""",0.78,plays_taller,74.78,"6'3""",0.78,plays_taller
2024,Tae Hardy,UTEP,66552,6-3,"6'3""",75.0,76.41,"6'4""",1.41,plays_taller,76.41,"6'4""",1.41,plays_taller
2024,Antoine Smith Jr.,George Washington,66570,6-7,"6'7""",79.0,77.37,"6'5""",-1.63,plays_shorter,77.37,"6'5""",-1.63,plays_shorter
