season,team,player,off_possessions,def_possessions,unassisted_rim_makes,unassisted_mid_makes,unassisted_3pm,rim_assists,off_fouls_drawn,fta,rim_att,dunks_made,unassisted_rim_makes_100,unassisted_mid_makes_100,unassisted_3pm_100,rim_assists_100,off_fouls_drawn_100,fta_100,rim_att_100,dunks_100
2018,Abilene Christian,Andrew Eudy,77.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Augustine Ene,64.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,B.J. Maxwell,0.0,0.0,14.0,12.0,0.0,0.0,0.0,16.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,BJ Maxwell,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Brad Ficken,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,C.J. Rivers,76.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Chase Cobb,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Christopher Galbreath Jr.,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Colton Otts,78.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Cory Gensler,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Davide Moretti,66.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Demajeo Wiggins,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Derek Koch,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Dionta Champion,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Drake Green,266.0,265.0,1.0,12.0,3.0,14.0,0.0,7.0,7.0,0.0,0.376,4.511,1.128,5.263,0.0,2.632,2.632,0.0
2018,Abilene Christian,Eli Pepper,157.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Grantham Gillard,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Hayden Farquhar,0.0,0.0,7.0,12.0,0.0,4.0,0.0,17.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Hayden Howell,67.0,67.0,12.0,27.0,0.0,5.0,0.0,30.0,48.0,5.0,17.91,40.299,0.0,7.463,0.0,44.776,71.642,7.463
2018,Abilene Christian,Immanuel King,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Isaac Bowles,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Isaiah Tripp,360.0,357.0,4.0,12.0,1.0,12.0,0.0,16.0,23.0,0.0,1.111,3.333,0.278,3.333,0.0,4.444,6.389,0.0
2018,Abilene Christian,Ivan Canete,142.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Jalone Friday,1512.0,1503.0,11.0,74.0,3.0,9.0,0.0,76.0,64.0,8.0,0.728,4.894,0.198,0.595,0.0,5.026,4.233,0.529
2018,Abilene Christian,Jaren Lewis,1359.0,1351.0,52.0,119.0,0.0,23.0,0.0,108.0,136.0,6.0,3.826,8.756,0.0,1.692,0.0,7.947,10.007,0.442
2018,Abilene Christian,Jaylen Franklin,1262.0,1255.0,64.0,72.0,0.0,42.0,0.0,80.0,149.0,17.0,5.071,5.705,0.0,3.328,0.0,6.339,11.807,1.347
2018,Abilene Christian,Jordan Capps,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Jordan Howard,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Josh Nzeakor,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Kalob Ledoux,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Keaton Hervey,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Keenan Evans,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Kevon Harris,70.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Kolton Kohl,77.0,77.0,4.0,8.0,0.0,1.0,0.0,16.0,17.0,2.0,5.195,10.39,0.0,1.299,0.0,20.779,22.078,2.597
2018,Abilene Christian,Markel Semien,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Mathieu Kamba,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Michael Buckland,73.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,NA,2131.0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Paul Hiepler,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Payten Ricks,504.0,501.0,12.0,39.0,5.0,11.0,0.0,43.0,35.0,2.0,2.381,7.738,0.992,2.183,0.0,8.532,6.944,0.397
2018,Abilene Christian,Pervis Louder,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Quatarrius Wilson,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Schreiner,71.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Tevin Foster,842.0,837.0,43.0,111.0,9.0,49.0,0.0,121.0,94.0,0.0,5.107,13.183,1.069,5.819,0.0,14.371,11.164,0.0
2018,Abilene Christian,Travin Thibodeaux,70.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Abilene Christian,Trey Lenox,71.0,71.0,3.0,2.0,0.0,4.0,0.0,5.0,9.0,0.0,4.225,2.817,0.0,5.634,0.0,7.042,12.676,0.0
2018,Adams State,Brandon Sly,64.0,63.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.562,3.125,1.562,0.0,0.0,0.0,4.688,0.0
2018,Adams State,Ethan Caton,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Adams State,Frederick Jackson,63.0,63.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.937,0.0,0.0,0.0,9.524,0.0,0.0
2018,Adams State,Ido Flaisher,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Adams State,Jarrett Givens,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Adams State,Michael Thomas,64.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.125,3.125,1.562
2018,Adams State,NA,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Adams State,Shane Johnson,65.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.538,1.538,0.0,0.0,0.0,0.0,4.615,0.0
2018,Adams State,Szymon Walczak,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Adams State,Trace Dimeff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Adams State,Troyon Butler,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Air Force,48.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Ameka Akaya,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Anthony Townes,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Ashtin Chastain,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Brandon McCoy,84.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Bryce Hughes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Bryson Williams,61.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,CJ Siples,201.0,199.0,12.0,17.0,3.0,14.0,0.0,16.0,25.0,0.0,5.97,8.458,1.493,6.965,0.0,7.96,12.438,0.0
2018,Air Force,Caleb Morris,118.0,118.0,7.0,21.0,1.0,7.0,0.0,24.0,23.0,0.0,5.932,17.797,0.847,5.932,0.0,20.339,19.492,0.0
2018,Air Force,Charles O'Briant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Christian Sengfelder,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Christopher Joyce,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Dane Kuiper,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Dane Norman,0.0,0.0,3.0,9.0,0.0,3.0,0.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Daniel Amigo,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Deion James,65.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Deshon Taylor,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Frank Toohey,462.0,463.0,6.0,54.0,0.0,9.0,0.0,51.0,24.0,0.0,1.299,11.688,0.0,1.948,0.0,11.039,5.195,0.0
2018,Air Force,Fresno State,68.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Hayden Dalton,68.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Immanuel King,64.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Indiana State,67.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Isaiah Reese,71.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Jacob Van,316.0,317.0,7.0,45.0,1.0,12.0,0.0,47.0,20.0,0.0,2.215,14.241,0.316,3.797,0.0,14.873,6.329,0.0
2018,Air Force,Jahlil Tripp,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Jalen James,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Jalen McDaniels,48.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Jalone Friday,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,James Edwards,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Joe Rosga,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Jonathan DeWane,0.0,0.0,3.0,11.0,0.0,1.0,0.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Jontrell Herman,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Jovan Mooring,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Keaton Van Soelen,194.0,192.0,6.0,23.0,1.0,6.0,0.0,27.0,26.0,2.0,3.093,11.856,0.515,3.093,0.0,13.918,13.402,1.031
2018,Air Force,Koby McEwen,67.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Lavelle Scottie,879.0,879.0,26.0,79.0,2.0,14.0,0.0,69.0,71.0,12.0,2.958,8.987,0.228,1.593,0.0,7.85,8.077,1.365
2018,Air Force,LeSean Brown,0.0,0.0,1.0,5.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Makuach Maluach,68.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Malik Johnson,70.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Menno Dijkstra,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Monroe Porter,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,NA,1811.0,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Nico Carvacho,69.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,Air Force,Pervis Louder,132.0,133.0,18.0,23.0,0.0,10.0,0.0,33.0,42.0,2.0,13.636,17.424,0.0,7.576,0.0,25.0,31.818,1.515
2018,Air Force,Ryan Manning,531.0,529.0,5.0,29.0,0.0,2.0,0.0,33.0,22.0,5.0,0.942,5.461,0.0,0.377,0.0,6.215,4.143,0.942
2018,Air Force,Ryan Swan,620.0,618.0,15.0,74.0,0.0,12.0,0.0,79.0,72.0,11.0,2.419,11.935,0.0,1.935,0.0,12.742,11.613,1.774
